title,bert-base-uncased,roberta-large,microsoft/deberta-large,facebook/bart-large,xlnet-large-cased,google/electra-large-discriminator,albert-large-v2,Average
Height,0.6785714285714286,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.25,0.14285714285714285
Fallen Angel,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.10714285714285714
The Lost World,0.10714285714285714,0.0,0.0,0.0,0.03571428571428571,0.10714285714285714,0.0,0.03571428571428571
Ramona,0.17857142857142858,0.0,0.0,0.0,0.03571428571428571,0.0,0.32142857142857145,0.07653061224489797
Officers,0.5,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.08673469387755102
The Comedian,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.14285714285714285
Dusk,0.6785714285714286,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714
Another Year,0.2857142857142857,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0510204081632653
Two Days,0.25,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.05612244897959184
Bugs,0.0,0.0,0.0,0.0,0.39285714285714285,0.03571428571428571,0.0,0.061224489795918366
The Shocking Miss Pilgrim,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.1020408163265306
Blackout,0.10714285714285714,0.0,0.0,0.0,0.39285714285714285,0.0,0.0,0.07142857142857142
Women vs. Men,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.09693877551020409
Sucker,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.17857142857142858
Snow,0.32142857142857145,0.0,0.14285714285714285,0.03571428571428571,0.25,0.0,0.10714285714285714,0.12244897959183673
Popcorn,0.75,0.0,0.0,0.0,0.0,0.03571428571428571,0.25,0.14795918367346936
The Night Before,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.07142857142857142
Once a Thief,0.5357142857142857,0.8571428571428571,0.6785714285714286,0.9285714285714286,0.03571428571428571,0.5714285714285714,0.0,0.5153061224489796
Last Call,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.07653061224489796
The In Crowd,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.01020408163265306
Large,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.06122448979591837
Hector,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.15816326530612246
Backwards,0.10714285714285714,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.030612244897959183
Abel,0.6428571428571429,0.0,0.0,0.0,0.14285714285714285,0.0,0.6071428571428571,0.1989795918367347
Ghost,0.0,0.0,0.03571428571428571,0.0,0.17857142857142858,0.0,0.14285714285714285,0.05102040816326531
The One,0.2857142857142857,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.2857142857142857,0.0,0.1173469387755102
Little Man,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.11224489795918367
Revenge,0.10714285714285714,0.0,0.0,0.0,0.10714285714285714,0.0,0.4642857142857143,0.09693877551020409
The Black Room,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Psy,0.0,0.17857142857142858,0.75,0.25,0.0,0.0,0.0,0.1683673469387755
Demons of War,0.7142857142857143,0.9642857142857143,0.0,0.7857142857142857,0.07142857142857142,0.25,0.0,0.39795918367346944
Bayou,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.025510204081632654
Ludo,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
Picnic,0.25,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.05102040816326531
The Heat,0.5714285714285714,0.0,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.10714285714285714
The Charge,0.14285714285714285,0.5714285714285714,0.8928571428571429,0.21428571428571427,0.0,0.0,0.0,0.2602040816326531
The Nude,0.32142857142857145,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.06122448979591837
The Spy,0.5714285714285714,0.6071428571428571,0.7857142857142857,0.4642857142857143,0.0,0.0,0.0,0.3469387755102041
The Double,0.5357142857142857,0.0,0.0,0.0,0.0,0.03571428571428571,0.32142857142857145,0.12755102040816327
Countdown,0.17857142857142858,0.8214285714285714,0.8214285714285714,0.35714285714285715,0.0,0.0,0.0,0.3112244897959183
Drive,0.5357142857142857,0.8571428571428571,0.8928571428571429,0.8214285714285714,0.03571428571428571,0.17857142857142858,0.21428571428571427,0.5051020408163265
The Midwife,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.08673469387755102
Caravaggio,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.42857142857142855,0.06632653061224489
Racketeer,0.03571428571428571,1.0,0.6785714285714286,0.9642857142857143,0.03571428571428571,0.5357142857142857,0.0,0.4642857142857143
The Invincible,0.0,0.8928571428571429,0.8571428571428571,0.35714285714285715,0.0,0.0,0.0,0.3010204081632653
The Priest,0.32142857142857145,0.14285714285714285,0.17857142857142858,0.03571428571428571,0.03571428571428571,0.25,0.07142857142857142,0.1479591836734694
Evil Angel,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.05612244897959184
Program,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
The Jungle,0.5,0.0,0.0,0.0,0.10714285714285714,0.17857142857142858,0.07142857142857142,0.12244897959183673
Irene,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.09693877551020409
Jungle Goddess,0.0,0.8214285714285714,0.6071428571428571,0.32142857142857145,0.07142857142857142,0.7142857142857143,0.03571428571428571,0.36734693877551017
Lost Continent,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
The Amazing Colossal Man,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Hercules Unchained,0.14285714285714285,0.9285714285714286,0.8571428571428571,0.2857142857142857,0.0,0.0,0.0,0.31632653061224486
Girls Town,0.03571428571428571,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.02040816326530612
The She-Creature,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571
Werewolf,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366
Gorgo,0.17857142857142858,0.6071428571428571,0.8214285714285714,0.14285714285714285,0.0,0.0,0.0,0.25
Horrors of Spider Island,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.11224489795918367
War for the Planet of the Apes,0.10714285714285714,0.7857142857142857,0.8928571428571429,0.39285714285714285,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.39285714285714285
Kidnap,0.25,0.0,0.0,0.0,0.03571428571428571,0.0,0.6071428571428571,0.12755102040816327
Apprentice,0.6428571428571429,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.10714285714285714
How to Talk to Girls at Parties,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.25,0.12755102040816327
War Machine,0.7142857142857143,0.25,0.0,0.25,0.10714285714285714,0.2857142857142857,0.07142857142857142,0.23979591836734696
III,0.6071428571428571,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.09693877551020406
The Prisoner of Second Avenue,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07653061224489796
An Eye for an Eye,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571
The Wedding Plan,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.12755102040816327
Hammer,0.03571428571428571,0.5357142857142857,0.75,0.25,0.07142857142857142,0.0,0.0,0.2346938775510204
Requiem,0.03571428571428571,0.2857142857142857,0.5357142857142857,0.21428571428571427,0.0,0.0,0.0,0.15306122448979592
Kaos,0.7142857142857143,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.39285714285714285,0.1683673469387755
Black Rose,0.6428571428571429,0.8571428571428571,0.6785714285714286,0.9285714285714286,0.07142857142857142,0.5357142857142857,0.07142857142857142,0.5408163265306124
The Pass,0.17857142857142858,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.04081632653061224
Perhaps Love,0.75,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.12244897959183673
Fedora,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.02040816326530612
Umbrella Coup,0.75,0.0,0.0,0.0,0.0,0.03571428571428571,0.4642857142857143,0.17857142857142858
Phobia,0.39285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.07142857142857142
Stranded,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
Nirvana,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.01020408163265306
Cannibal,0.5,0.10714285714285714,0.0,0.2857142857142857,0.0,0.5357142857142857,0.0,0.2040816326530612
Interceptors,0.10714285714285714,0.6428571428571429,0.9285714285714286,0.25,0.0,0.0,0.0,0.2755102040816327
Nemesis,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.07653061224489796
Boudu,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.17346938775510204
977,0.42857142857142855,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.06632653061224489
Frost,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.025510204081632654
The Goddess,0.17857142857142858,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571
Gamer,0.39285714285714285,0.7142857142857143,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,0.413265306122449
Junk,0.10714285714285714,0.35714285714285715,0.0,0.7142857142857143,0.0,0.42857142857142855,0.0,0.22959183673469388
The Twelve Chairs,0.5357142857142857,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.08673469387755102
Assault of the Killer Bimbos,0.5714285714285714,0.6071428571428571,0.8214285714285714,0.14285714285714285,0.0,0.0,0.17857142857142858,0.33163265306122447
Fugitives,0.35714285714285715,0.25,0.0,0.7857142857142857,0.0,0.5357142857142857,0.10714285714285714,0.29081632653061223
Purgatory,0.0,0.17857142857142858,0.0,0.03571428571428571,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.08163265306122448
Indigo,0.35714285714285715,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.05612244897959184
The Cook,0.75,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.1377551020408163
The Invisible Man,0.32142857142857145,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.05102040816326531
The Dancer,0.35714285714285715,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.05612244897959184
Exit,0.32142857142857145,0.14285714285714285,0.0,0.6428571428571429,0.03571428571428571,0.5,0.0,0.23469387755102042
Courage,0.5714285714285714,0.0,0.03571428571428571,0.0,0.35714285714285715,0.0,0.03571428571428571,0.14285714285714285
Heroes,0.42857142857142855,0.0,0.0,0.0,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.11734693877551018
After Love,0.35714285714285715,0.0,0.0,0.0,0.03571428571428571,0.0,0.21428571428571427,0.08673469387755102
Thunder Road,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.09693877551020409
Anna Karenina,0.5,0.0,0.0,0.0,0.03571428571428571,0.0,0.2857142857142857,0.1173469387755102
The Promise,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.11224489795918367
The Old Man,0.14285714285714285,0.6428571428571429,0.8214285714285714,0.17857142857142858,0.25,0.10714285714285714,0.0,0.30612244897959184
Macbeth,0.6785714285714286,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714
The Journey,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.056122448979591844
Destiny,0.6785714285714286,0.0,0.0,0.0,0.10714285714285714,0.0,0.03571428571428571,0.1173469387755102
The Dancer,0.39285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0663265306122449
We Are Family,0.21428571428571427,0.0,0.0,0.0,0.0,0.03571428571428571,0.25,0.07142857142857142
Carnival,0.6428571428571429,0.0,0.0,0.0,0.10714285714285714,0.0,0.7142857142857143,0.20918367346938777
The Cavern,0.0,0.14285714285714285,0.0,0.17857142857142858,0.10714285714285714,0.39285714285714285,0.0,0.1173469387755102
Gulliver's Travels,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.42857142857142855,0.10714285714285714,0.1683673469387755
Malcolm X,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.03571428571428571,0.09693877551020409
The Tamarind Seed,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.015306122448979591
Where the Green Ants Dream,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
A Nightmare,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122448
Out of Time,0.10714285714285714,0.75,0.8928571428571429,0.21428571428571427,0.0,0.0,0.10714285714285714,0.2959183673469387
Photographer,0.17857142857142858,0.0,0.0,0.0,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.05612244897959183
Dunkirk,0.6785714285714286,1.0,0.8928571428571429,1.0,0.07142857142857142,0.25,0.0,0.5561224489795918
I'm N,0.25,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.0510204081632653
Pilgrimage,0.0,0.0,0.0,0.0,0.75,0.0,0.03571428571428571,0.11224489795918367
La,0.0,0.0,0.0,0.0,0.5357142857142857,0.03571428571428571,0.0,0.08163265306122448
Bluebeard,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183
The Monster,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.07653061224489796
The Frog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Charmer,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
The Country Doctor,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.02040816326530612
A Little Princess,0.39285714285714285,0.39285714285714285,0.0,0.75,0.35714285714285715,0.0,0.07142857142857142,0.28061224489795916
The Cure,0.6785714285714286,0.0,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.12244897959183675
Heidi,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306
So This Is Paris,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.12244897959183675
My New Partner,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.10714285714285714
Friend,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.015306122448979591
Cream,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.18367346938775508
Obsession,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.04081632653061224
Viva l'Italia,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.10714285714285714
Drishya,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.25,0.1326530612244898
The Last Knight,0.17857142857142858,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.14285714285714285,0.2857142857142857,0.03571428571428571,0.44897959183673464
Dark World,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Pregnant,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.2857142857142857,0.0510204081632653
The Ghost,0.5,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.09183673469387754
Montana,0.35714285714285715,0.10714285714285714,0.8928571428571429,0.17857142857142858,0.17857142857142858,0.7142857142857143,0.0,0.34693877551020413
Cave,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.025510204081632654
Ecstasy,0.21428571428571427,0.17857142857142858,0.0,0.7142857142857143,0.0,0.4642857142857143,0.21428571428571427,0.25510204081632654
Dina,0.0,0.0,0.0,0.0,0.4642857142857143,0.03571428571428571,0.03571428571428571,0.07653061224489796
Curtain,0.10714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.03571428571428571
1 Night,0.32142857142857145,0.0,0.0,0.0,0.10714285714285714,0.0,0.03571428571428571,0.0663265306122449
Ava,0.5357142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.5357142857142857,0.16326530612244897
Lillian Russell,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.09693877551020409
Surprise Package,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.12244897959183675
Selfie,0.17857142857142858,0.0,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.05102040816326531
Grimm,0.5,0.0,0.0,0.0,0.10714285714285714,0.17857142857142858,0.03571428571428571,0.1173469387755102
Pandora's Box,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.03571428571428571
Jane Eyre,0.25,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.04081632653061224
Chuck,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.00510204081632653
A Bag of Marbles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan Lucky,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.1020408163265306
Sweet Dreams,0.10714285714285714,0.0,0.0,0.0,0.03571428571428571,0.0,0.10714285714285714,0.03571428571428571
Loverboy,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.01020408163265306
The Life,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
Beat,0.32142857142857145,0.0,0.0,0.0,0.14285714285714285,0.0,0.21428571428571427,0.09693877551020409
Daybreak,0.0,0.8214285714285714,0.8214285714285714,0.9285714285714286,0.0,0.5,0.0,0.4387755102040816
Risk,0.7142857142857143,0.25,0.0,0.75,0.03571428571428571,0.6071428571428571,0.39285714285714285,0.39285714285714285
Marathon,0.5,0.0,0.0,0.0,0.10714285714285714,0.0,0.03571428571428571,0.09183673469387754
Swinger,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.1020408163265306
Bittersweet,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.02551020408163265
Between Us,0.6785714285714286,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.11224489795918367
Sell,0.0,0.0,0.0,0.0,0.6785714285714286,0.03571428571428571,0.0,0.10204081632653061
Virus,0.35714285714285715,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.03571428571428571,0.09693877551020406
The Cursed,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
You Hurt My Feelings,0.42857142857142855,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.07653061224489796
Treading Water,0.5714285714285714,0.0,0.0,0.0,0.17857142857142858,0.0,0.07142857142857142,0.1173469387755102
Jesus,0.35714285714285715,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.07653061224489796
Losing It,0.10714285714285714,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.03061224489795918
City of Ghosts,0.0,0.0,0.0,0.0,0.5,0.03571428571428571,0.03571428571428571,0.08163265306122448
Fool's Day,0.6071428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.14285714285714285,0.11224489795918366
Unrest,0.0,0.0,0.0,0.0,0.6428571428571429,0.03571428571428571,0.03571428571428571,0.10204081632653061
The Force,0.0,0.0,0.0,0.0,0.5,0.03571428571428571,0.03571428571428571,0.08163265306122448
Revolt,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Creation,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306
Stigma,0.6428571428571429,0.0,0.0,0.0,0.17857142857142858,0.0,0.2857142857142857,0.15816326530612246
Tommy and the Wildcat,0.10714285714285714,0.0,0.03571428571428571,0.03571428571428571,0.39285714285714285,0.10714285714285714,0.0,0.09693877551020406
Annie,0.6785714285714286,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.32142857142857145,0.0,0.21428571428571427,0.20918367346938774
Security,0.0,0.6071428571428571,0.8928571428571429,0.17857142857142858,0.0,0.0,0.0,0.23979591836734696
True,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.030612244897959183
Dirty Dancing,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.00510204081632653
Bird on a Wire,0.0,0.0,0.0,0.0,0.5,0.03571428571428571,0.03571428571428571,0.08163265306122448
Elegy,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
Fate,0.6071428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.10714285714285714,0.10714285714285712
Get Out,0.5,0.0,0.0,0.0,0.0,0.07142857142857142,0.17857142857142858,0.10714285714285714
Normal,0.6785714285714286,0.10714285714285714,0.0,0.6071428571428571,0.14285714285714285,0.35714285714285715,0.17857142857142858,0.2959183673469387
Mirage,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.02551020408163265
The Groom,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.030612244897959183
The Fighting Kentuckian,0.14285714285714285,0.6071428571428571,0.10714285714285714,0.6428571428571429,0.2857142857142857,0.10714285714285714,0.07142857142857142,0.28061224489795916
Cactus,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.0,0.02040816326530612
The Saint,0.0,0.7857142857142857,0.8214285714285714,0.8571428571428571,0.07142857142857142,0.6785714285714286,0.0,0.45918367346938777
Icebreaker,0.2857142857142857,0.6785714285714286,0.8928571428571429,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.3367346938775511
The Million Pound Note,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.09183673469387754
Wind River,0.10714285714285714,0.5714285714285714,0.8214285714285714,0.10714285714285714,0.0,0.5,0.0,0.3010204081632653
3 A.M,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571
Given,0.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.0,0.05612244897959184
Wish Upon,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306
Detroit,0.5714285714285714,0.14285714285714285,0.03571428571428571,0.5714285714285714,0.0,0.4642857142857143,0.07142857142857142,0.26530612244897955
Columbus,0.4642857142857143,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.08163265306122448
Feed,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366
The Box,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.056122448979591844
Two Women,0.6428571428571429,0.0,0.0,0.0,0.07142857142857142,0.0,0.10714285714285714,0.1173469387755102
Film,0.2857142857142857,0.0,0.0,0.0,0.03571428571428571,0.0,0.17857142857142858,0.07142857142857142
Julia Misbehaves,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.09693877551020409
Pippi Longstocking,0.0,0.6071428571428571,0.07142857142857142,0.8928571428571429,0.5714285714285714,0.17857142857142858,0.03571428571428571,0.33673469387755095
Geronimo,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.02040816326530612
Muthu,0.6785714285714286,0.6071428571428571,0.6785714285714286,0.9642857142857143,0.07142857142857142,0.10714285714285714,0.6428571428571429,0.5357142857142857
Quiz,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.4642857142857143,0.1683673469387755
Burden,0.0,0.0,0.0,0.0,0.5,0.0,0.03571428571428571,0.07653061224489796
Jungle,0.03571428571428571,0.8214285714285714,0.9285714285714286,0.2857142857142857,0.10714285714285714,0.21428571428571427,0.14285714285714285,0.36224489795918363
Force Majeure,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.09693877551020409
The Wedding,0.5714285714285714,0.0,0.0,0.0,0.03571428571428571,0.0,0.10714285714285714,0.1020408163265306
Time to Die,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.015306122448979591
Coming Home,0.25,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.05612244897959184
Bluebeard's Eighth Wife,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.10714285714285714
13 Moons,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.12244897959183672
The Bastille Day,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.32142857142857145,0.056122448979591844
Carry On Camping,0.21428571428571427,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.04081632653061224
Take Me,0.35714285714285715,0.0,0.0,0.35714285714285715,0.0,0.4642857142857143,0.14285714285714285,0.18877551020408162
Black Sun,0.0,0.0,0.0,0.0,0.25,0.07142857142857142,0.03571428571428571,0.0510204081632653
The Defiant Ones,0.0,0.0,0.0,0.0,0.4642857142857143,0.03571428571428571,0.03571428571428571,0.07653061224489796
The Golden Circle,0.10714285714285714,0.8571428571428571,0.8214285714285714,0.8214285714285714,0.03571428571428571,0.21428571428571427,0.10714285714285714,0.423469387755102
Flatliners,0.17857142857142858,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.05102040816326531
All at Once,0.4642857142857143,0.0,0.0,0.6785714285714286,0.0,0.25,0.17857142857142858,0.22448979591836735
Daddy,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.04081632653061224
Cinderella,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.25,0.07653061224489796
Suicides,0.25,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0663265306122449
Savages,0.5714285714285714,0.0,0.0,0.0,0.10714285714285714,0.0,0.21428571428571427,0.12755102040816327
Swing,0.0,0.8571428571428571,0.8214285714285714,0.14285714285714285,0.10714285714285714,0.0,0.07142857142857142,0.2857142857142857
The Hunters,0.0,0.0,0.0,0.0,0.5,0.0,0.10714285714285714,0.08673469387755102
Arabian Nights,0.14285714285714285,0.0,0.03571428571428571,0.03571428571428571,0.5357142857142857,0.0,0.07142857142857142,0.1173469387755102
Pickpocket,0.21428571428571427,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.04591836734693877
Mom,0.5714285714285714,0.21428571428571427,0.0,0.32142857142857145,0.07142857142857142,0.5357142857142857,0.03571428571428571,0.25000000000000006
House of Horrors,0.6428571428571429,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.12244897959183675
Robin Hood,0.25,0.8571428571428571,0.8928571428571429,0.10714285714285714,0.03571428571428571,0.0,0.0,0.30612244897959184
I Am Guilty,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
Lost Command,0.5,0.75,0.8928571428571429,0.4642857142857143,0.03571428571428571,0.2857142857142857,0.0,0.4183673469387755
The Mountain Between Us,0.25,0.4642857142857143,0.8571428571428571,0.14285714285714285,0.32142857142857145,0.17857142857142858,0.07142857142857142,0.32653061224489793
Blade Runner 2049,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
Blondie,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.12244897959183675
Bliss,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.01020408163265306
